car_id,car_make,car_model,car_year,car_mileage,car_price,car_transmission,car_driveTrain,car_vendor,car_location,car_engine
73173538,Dodge,Grand-Caravan-R-T,2016,30797,17500,A,FWD,Bradenton, FL 34207,3.60L V6
72911763,Volkswagen,Passat-TDI-SEL-Premium,2015,11091,26763,6-Speed Automatic,FWD,Chadds Ford, PA 19317,2.0 4 Cylinder Direct Injection
73000625,BMW,X1-Xdrive28i,2014,20899,27989,A,AWD,Doylestown, PA 18901,2.00L I4
73248070,Hyundai,Santa-Fe-Sport-20T,2014,42777,21999,A,AWD,Downingtown, PA 19335,2.00L I4
72525320,Toyota,Corolla-LE,2015,38558,11495,Automatic,FWD,Warminster, PA 18974,1.8 4 Cylinder Sequential-Port F.I.
70929460,Ford,Fusion,2013,76432,10500,Automatic,FWD,New Cumberland, PA 17070,2.5 4 Cylinder Fuel Injected
73208852,Hyundai,Sonata-GLS,2011,52600,11599,Automatic,FWD,Boynton Beach, FL 33426,2.40L I4
73799048,Kia,Cadenza-Limited,2017,738,31988,A,FWD,Bradenton, FL 34207,3.30L V6
73574688,Toyota,Camry-SE,2016,8159,18591,Shiftable Automatic,FWD,Fairfax, VA 22030,2.5 4 Cylinder Sequential-Port F.I.
73525429,Chevrolet,Cruze-2lt,2015,44708,10999,AUTOMATIC,FWD,Lake Worth, FL 33461,1.4L
70282589,Chevrolet,Silverado-1500-LT,2015,32573,29890,Automatic,4WD,Schuylkill Haven, PA 17972,5.3L
67862153,Toyota,4runner-SR5,2004,198158,8995,4-Speed Automatic,4WD,Bear, DE 19701,4.0 6 Cylinder Other
73087546,Ford,Expedition-EL-King-Ranch,2013,84616,27975,A,4WD,Boyertown, PA 19512,5.40L V8
73811564,Ford,F150-Platinum,2017,31371,30000,A,RWD,Sarasota, FL 34236,5.00L V8
71497474,Jeep,Wrangler-Unlmted-Rubicon,2014,14488,36998,Manual,4WD,Gaithersburg, MD 20877,3.60L V6
73184079,Nissan,Xterra-Pro-4X,2015,17875,28488,A,4WD,Manassas, VA 20110,4.00L V6
73353617,Mercedes-Benz,E350,2016,16967,42995,Automatic,RWD,West Palm Beach, FL 33409,3.5 6 Cylinder Fuel Injected
72726635,Ford,Mustang-EcoBoost-Premium,2016,40583,19999,AUTOMATIC,RWD,Lake Worth, FL 33461,2.3 L
72400813,Kia,Optima-LX,2014,47001,12473,Automatic,FWD,North Palm Beach, FL 33408,2.4l L4 Dohc 16V
73131203,Kia,Forte-Koup-SX,2010,87653,8399,A,FWD,Downingtown, PA 19335,2.40L I4
72751550,Toyota,Rav4-Xle,2015,33928,20598,A,FWD,Gaithersburg, MD 20877,2.50L I4
73746353,Hyundai,Sonata-GLS,2013,19292,13597,A,FWD,Harrisburg, PA 17111,2.40L I4
72354904,BMW,7-Series-750Li-xDrive,2011,57568,26480,AUTOMATIC,AWD,Baltimore, MD 21215,4.4L 8 CYL. GAS
73443742,Ford,F150-XL,2015,26464,39843,Shiftable Automatic,RWD,Fort Pierce, FL 34982,5.0 8 Cylinder Sequential-Port F.I.
71839214,Ford,F150-FX4,2014,32717,33322,A,4WD,Middle River, MD 21220,5.00L V8
73266267,Hyundai,Sonata-GLS,2013,92615,10998,A,FWD,Charlottesville, VA 22911,2.40L I4
73509322,Kia,Sedona-LX,2016,43898,16950,Automatic,FWD,Ephrata, PA 17522,6 Cylinder 3.3L
71909616,Mercury,Mariner-Premier-V6,2011,76177,10900,Automatic,4WD,Philadelphia, PA 19124,3.0L V6 DOHC 24V
73419576,GMC,Terrain-Denali,2014,43607,23800,Automatic,AWD,Ephrata, PA 17522,6 Cylinder 3.6L
73811627,Jeep,Compass-Limited,2007,112100,8000,Automatic,FWD,Sarasota, FL 34236,2.40L I4
72282937,Nissan,Altima-25,2015,43287,11994,VARIABLE,FWD,Fort Myers, FL 33908,2.5 L
73283507,Lexus,Es-300h,2016,15009,36400,eCVT,FWD,West Palm Beach, FL 33409,2.5 4 Cylinder Not Specified
73552921,BMW,X3-xDrive-35I,2014,70140,24999,A,AWD,Downingtown, PA 19335,3.00L I6
72490393,Infiniti,G37,2010,65579,15300,Automatic,RWD,Lake Park, FL 33403,3.7 6 Cylinder Fuel Injected
73279897,Chevrolet,Cruze-Limited-1LT,2016,29016,13988,A,FWD,State College, PA 16801,1.40L I4
72974498,BMW,X3-Xdrive-28I,2015,32059,28883,AUTOMATIC,AWD,Fort Myers, FL 33908,2.0 L
70782952,Ford,Expedition-XLT,2007,86904,10990,6-Speed Automatic,RWD,Turnersville, NJ 08012,5.4 8 Cylinder Fuel Injected
49841093,Lamborghini,Gallardo,2004,14691,104977,AUTO,AWD,North Wales, PA 19454,10 Cylinder Engine
72700714,Hyundai,Veloster-Turbo,2013,40806,14998,Automatic,FWD,Laurel, MD 20723,1.60L I4
73394146,Buick,Enclave-Leather,2014,50245,26998,A,AWD,Newark, DE 19711,3.60L V6
73439150,Ford,Edge-SEL,2012,51313,17999,Shiftable Automatic,AWD,Fairless Hills, PA 19030,3.5 6 Cylinder Sequential-Port F.I.
73572406,BMW,X6-xDrive-35I,2015,19722,49981,AUTOMATIC,AWD,Fairfax, VA 22031,3.0 L
73668446,Hyundai,Sonata-Limited,2011,85802,11998,A,FWD,Midlothian, VA 23114,2.40L I4
73568636,Ford,F150-Lariat,2004,143912,8500,A,4WD,Boyertown, PA 19512,5.40L V8
72927190,Honda,Accord-Touring,2016,21568,29954,A,FWD,Middle River, MD 21220,3.50L V6
61790925,Porsche,911-GT3,2014,4149,159977,AUTO,RWD,North Wales, PA 19454,Flat 6 Cylinder Engine
71932165,Toyota,Camry-L,2014,37026,13731,Automatic,FWD,Fort Myers, FL 33912,2.5 L
70118008,Mercedes-Benz,CL550-4Matic,2009,80771,26980,Automatic,AWD,Baltimore, MD 21215,5.5L V8 DOHC 32VCYL
68792611,Jeep,Grand-Cherokee-Overland,2014,33009,29700,Automatic,4WD,Lake Park, FL 33403,3.6 6 Cylinder Fuel Injected
72871826,Honda,Accord-LX,2014,43711,14977,CVT TRANSMISSION,FWD,Sarasota, FL 34231,4 Cylinder Engine 2.4L
72520047,Acura,MDX-Tech,2016,11014,42000,9-Speed Automatic,AWD,West Palm Beach, FL 33409,3.5 6 Cylinder Fuel Injected
72903947,Volkswagen,Tiguan-S-4Motion,2014,22334,13999,AUTOMATIC,AWD,Lake Worth, FL 33461,2.0 L
71857091,Chrysler,200-Limited,2015,16059,13750,AUTOMATIC,FWD,Baltimore, MD 21215,2.4L 4 CYL. GAS
73165588,Honda,CR-V-LX,2014,22426,18698,A,AWD,Gaithersburg, MD 20877,2.40L I4
73338429,BMW,X3-Xdrive-28I,2014,49267,25463,8 Speed Steptronic Automatic,AWD,Mechanicsburg, PA 17050,Twin Turbo 4 Cylinder
72411828,Honda,Odyssey-EX-L,2013,85857,18995,5-Speed Automatic,FWD,Dillsburg, PA 17019,3.5 liter V6
73422127,Toyota,Camry-SE,2016,23756,17642,A,FWD,Fort Myers, FL 33966,2.50L I4
73505546,Hyundai,Tucson-SE,2016,31564,17989,A,FWD,Sarasota, FL 34239,2.00L I4
73553545,Chevrolet,Cruze-1lt,2014,36325,11999,A,FWD,Cumberland, MD 21502,1.40L I4
73665746,BMW,3-Series-320i-xDrive,2014,48595,25989,A,AWD,Doylestown, PA 18901,2.00L I4
73529154,Subaru,Impreza-20i-Premium,2014,75538,13656,Automatic,AWD,East Petersburg, PA 17520,2.00L H4
72817929,Lexus,Rx-350-F-Sport,2015,27275,32911,Automatic,AWD,Sarasota, FL 34233,3.5l V6 Dohc 24V
73433802,Audi,A4-20T,2009,78090,12990,Variable,FWD,Fort Myers, FL 33912,2.0L
73742780,Hyundai,Genesis-Coupe-20t,2014,24030,20988,A,RWD,West Palm Beach, FL 33409,2.00L I4
73391694,Toyota,Rav4,2012,69708,16988,A,4WD,State College, PA 16801,2.50L I4
73556699,Ford,Escape-Titanium,2013,54686,17500,A,FWD,Sarasota, FL 34236,2.00L I4
72773263,Jeep,Wrangler-Unlimited-Sport,2015,24142,30999,Automatic,4WD,Downingtown, PA 19335,3.60L V6
73061344,Dodge,Journey-Express,2011,93199,8291,4-Speed Automatic,FWD,Turnersville, NJ 08012,2.4 4 Cylinder Fuel Injected
73479314,Kia,Sportage-LX,2014,58850,11988,A,FWD,West Palm Beach, FL 33409,2.40L I4
73679540,Dodge,Charger-R-T,2016,45389,19999,AUTOMATIC,RWD,Lake Worth, FL 33461,5.7 L
73679555,Jeep,Compass-Sport,2016,34225,11999,AUTOMATIC,FWD,Lake Worth, FL 33461,2.0 L
73352916,Honda,CR-V-EX-L,2014,21980,21997,5-Speed Automatic,AWD,Turnersville, NJ 08012,2.4 4 Cylinder Fuel Injected
73259794,Honda,CR-V-EX,2010,62379,13833,5-Speed Automatic,FWD,Hagerstown, MD 21740,2.4L I4 DOHC 16V i-VTEC
73442634,Subaru,Forester-20xt-Touring,2017,6763,29900,Automatic,AWD,Waldorf, MD 20601,2.0 4 Cylinder Turbocharged
73594799,Jeep,Grand-Cherokee-Limited,2014,28877,26998,A,4WD,King Of Prussia, PA 19406,3.60L V6
72772392,Hyundai,Elantra-SE,2015,3823,12822,Automatic,FWD,Springfield, PA 19064,1.80L I4
70785695,Isuzu,Ascender-S,2005,110605,5995,Automatic,RWD,West Palm Beach, FL 33409,4.2 6 Cylinder Fuel Injected
72248039,Subaru,Impreza-20i-Premium,2015,16757,18942,Automatic,AWD,Turnersville, NJ 08012,2.0 4 Cylinder Sequential-Port F.I.
72451029,Hyundai,Santa-FE-GLS,2012,65826,11990,A,FWD,Downingtown, PA 19335,2.40L I4
72960644,GMC,Acadia-Denali,2011,92212,18441,Automatic,AWD,Ft Myers, FL 33912,3.6L
72216683,Land Rover,Discovery-Sport-HSE,2017,4372,46900,,,Wilmington, DE 19808,
72853585,Chevrolet,Cruze-LS,2015,13622,9984,AUTOMATIC,FWD,Fairfax, VA 22031,1.8L
73152998,BMW,X3-Xdrive-28I,2015,30215,27998,Automatic,RWD,Boynton Beach, FL 33426,2.00L I4
73708144,Chevrolet,Malibu-Premier,2016,7711,26998,A,FWD,Newark, DE 19711,2.00L I4
73746173,Ford,F150-XLT,2017,13487,31947,Automatic,RWD,Ft Myers, FL 33912,5.0 L
73276159,Toyota,Corolla-LE,2010,61752,9498,4-Speed Automatic,FWD,Hagerstown, MD 21740,1.8L I4 DOHC Dual VVT-i
70270634,Chevrolet,Sonic-LT,2013,52534,8150,Automatic,FWD,Lake Park, FL 33403,1.4 4 Cylinder Turbocharged
73312957,Buick,Lesabre-Limited,1999,115763,4490,4-Speed Automatic with Overdrive,FWD,Palmyra, PA 17078,3.8L V6 SFI Series II
72234808,Cadillac,ATS-25L-Luxury-Collection,2014,24014,25995,Automatic,RWD,Fort Myers, FL 33907,2.5L
73542174,Chevrolet,Traverse-LT,2017,13772,27980,AUTOMATIC,FWD,Cape Coral, FL 33991,3.6L 6 cyl
72999422,Mazda,MAZDA3-i-Touring,2015,27536,14788,A,FWD,Fort Myers, FL 33966,2.00L I4
73034453,Nissan,Pathfinder-S,2014,24518,20680,CVT,4WD,Turnersville, NJ 08012,3.5 6 Cylinder Fuel Injected
62855783,Cadillac,CTS-36L-Premium-Collection,2011,48807,17995,Automatic,AWD,Laurel, MD 20707,3.6 6 Cylinder Direct Injection
48951990,Ford,Fusion-SEL,2010,36566,15997,AUTO,FWD,North Wales, PA 19454,V6 Cylinder Engine
71741802,Chevrolet,Camaro-Zl1,2013,22370,36344,6-Speed Manual,RWD,Silver Spring, MD 20904,6.2 8 Cylinder Fuel Injected
72444460,Jeep,Cherokee-Trailhawk,2014,25889,26570,Automatic,4WD,Jenkintown, PA 19046,2.4 4 Cylinder Fuel Injected
73617387,GMC,Terrain-SLT-1,2013,32362,15999,AUTOMATIC,AWD,Lake Worth, FL 33461,2.4L
73799015,Kia,Sorento-LX,2017,-1,28267,A,FWD,Bradenton, FL 34207,2.40L I4
73157435,Subaru,Outback-25I-Premium,2012,40940,18688,Variable,AWD,Allentown, PA 18103,2.5L
70759794,Infiniti,G37-Sedan-Journey,2013,18531,17999,AUTOMATIC,RWD,Lake Worth, FL 33461,3.7L
73390983,Dodge,Journey-SXT,2016,6154,18300,A,FWD,Sarasota, FL 34236,3.60L V6
73644870,Hyundai,Genesis-38l,2011,70928,13981,A,RWD,Doylestown, PA 18902,3.80L V6
72979212,Chevrolet,Silverado-1500-LT,2015,53564,28695,Automatic,4WD,Allentown, PA 18103,5.3L
73572405,BMW,3-Series-328i,2008,121253,13981,AUTOMATIC,RWD,Fairfax, VA 22031,3.0L
72020348,Nissan,Sentra-S,2013,11923,11995,AUTOMATIC,FWD,Baltimore, MD 21215,1.8L 4 CYL. GAS
72118800,Kia,Sorento-L,2016,14668,19990,A,FWD,Venice, FL 34285,2.40L I4
73664868,Mercedes-Benz,ML350,2012,43580,28998,A,AWD,Boynton Beach, FL 33426,3.50L V6
71860461,BMW,X3-Xdrive-28I,2014,36185,32989,A,AWD,Doylestown, PA 18901,2.00L I4
60657676,Lincoln,Navigator,1999,165002,3995,4-Speed Automatic,4WD,Norristown, PA 19401,5.4 8 Cylinder Other
72409382,Chevrolet,Cruze-2lt,2015,34001,12998,A,FWD,Boynton Beach, FL 33426,1.40L I4
72795426,Kia,Optima-LX,2013,56804,12998,A,FWD,Fort Myers, FL 33966,2.40L I4
73670691,Kia,Sorento-LX,2013,50897,14998,A,FWD,Frederick, MD 21704,2.40L I4
73018449,Chevrolet,Camaro-LT,2014,12257,24998,M,RWD,Gaithersburg, MD 20877,3.60L V6
73346367,Ford,F150-STX,2013,28857,24599,,,Boynton Beach, FL 33426,
73764431,Hyundai,Elantra-GLS,2012,76848,8988,Automatic,FWD,State College, PA 16801,1.80L I4
68311137,GMC,Sierra-1500-SLE,2014,33404,27400,Automatic,4WD,Ephrata, PA 17522,8 Cylinder 5.3L
72552020,Volkswagen,Passat-Se,2014,33007,14900,Automatic,FWD,Orwigsburg, PA 17961,1.8 4 Cylinder Fuel Injected
73018441,Chrysler,300-S,2014,27446,21598,A,AWD,Gaithersburg, MD 20877,3.60L V6
73466380,Hyundai,Sonata-Sport,2015,23477,17286,6-Speed Automatic,FWD,Marlton, NJ 08053,2.4 4 Cylinder Fuel Injected
69869884,Jeep,Wrangler-Sahara,2016,3582,30935,Automatic,4WD,Lake Park, FL 33403,3.6 6 Cylinder Fuel Injected
73644923,Nissan,Armada-Platinum,2017,15167,34999,AUTOMATIC,RWD,Lake Worth, FL 33461,5.6 L
73262737,Nissan,Versa-16-S,2015,43012,10599,M,FWD,Boynton Beach, FL 33426,1.60L I4
72490186,Nissan,Armada-Platinum,2010,70781,21499,5-Speed Automatic,4WD,Turnersville, NJ 08012,5.6 8 Cylinder Fuel Injected
73250165,Acura,RDX,2015,26919,26191,Shiftable Automatic,FWD,Fairfax, VA 22030,3.5 6 Cylinder Sequential-Port F.I.
71211112,Subaru,Legacy-25I-LTD,2012,189190,6994,CVT,AWD,Northumberland, PA 17857,2.5 4 Cylinder Fuel Injected
73657645,Nissan,Versa-16-S,2016,43059,8999,VARIABLE,FWD,Lake Worth, FL 33461,1.6 L
73812616,Honda,Odyssey-LX,2005,97233,7995,Automatic,FWD,Allentown, PA 18103,3.5L
71970558,Volkswagen,Beetle-Coupe-20t-Turbo-R-Line,2014,12672,21542,6-Speed Automatic,FWD,Turnersville, NJ 08012,2.0 4 Cylinder Turbocharged
72912170,Toyota,Camry-LE,2014,40243,12991,Shiftable Automatic,FWD,Fairfax, VA 22030,2.5 4 Cylinder Sequential-Port F.I.
73617628,Subaru,Outback-25I-Limited,2014,50794,21998,Automatic,AWD,Ellicott City, MD 21043,2.50L H4
73706867,Dodge,Journey-Crossroad,2016,19730,24995,A,FWD,Cape May Court House, NJ 08210,3.60L V6
69903242,Dodge,Stratus-SXT,2006,78697,4490,Automatic,FWD,Schuylkill Haven, PA 17972,2.7L
71458114,Chrysler,200-S,2012,38739,13599,A,FWD,Charlottesville, VA 22911,3.60L V6
72475980,Chevrolet,Cruze-Limited-1LT,2016,9683,15998,A,FWD,Fort Myers, FL 33966,1.40L I4
72480832,Kia,Optima-Ex,2014,36201,15395,A,FWD,Sarasota, FL 34231,2.40L I4
72911764,Volkswagen,Passat-TDI-SEL-Premium,2015,14037,26763,6-Speed Automatic,FWD,Chadds Ford, PA 19317,2.0 4 Cylinder Direct Injection
73394379,Nissan,Sentra-S,2014,33402,12909,Automatic,FWD,Cumberland, MD 21502,1.80L I4
73540075,Ford,Mustang-V6,2015,18660,22000,Automatic,RWD,Chester, PA 19013,3.70L V6
73531277,Porsche,911-Carrera,2017,1559,108110,7-Speed,RWD,West Palm Beach, FL 33409,3.0 6 Cylinder Twin Turbo
73611478,BMW,X4-xDrive28i,2015,28084,37987,AUTOMATIC,AWD,Sarasota, FL 34231,4 Cylinder Engine 2.0L
73556209,Chevrolet,Sonic-LT,2016,42396,12703,Automatic,FWD,Harrisburg, PA 17105,1.8L
73624348,Lexus,IS-350C,2015,10921,42995,6-Speed Automatic,RWD,West Palm Beach, FL 33409,3.5 6 Cylinder Fuel Injected
73665994,Chevrolet,Sonic-LT,2014,46334,10995,A,FWD,Hamburg, PA 19526,1.80L I4
50658207,Chevrolet,Corvette,2008,24106,39977,6 Speed Manual Transmission,RWD,North Wales, PA 19454,8 Cylinder Engine
73229973,Toyota,RAV4-Limited,2013,28045,21487,Automatic,AWD,Hagerstown, MD 21740,2.5 4 Cylinder Fuel Injected
73670958,Subaru,Impreza-20i-Sport-Premium,2014,55793,17599,Automatic,AWD,Charlottesville, VA 22911,2.00L H4
73680409,Ram,1500-Tradesman,2014,59557,27810,Automatic,4WD,Silver Spring, MD 20904,5.7 8 Cylinder Fuel Injected
72999430,Mazda,Mazda3-I-Grand-Touring,2014,48352,14288,A,FWD,Fort Myers, FL 33966,2.00L I4
72850401,Dodge,Journey-R-T,2015,28944,15999,AUTOMATIC,FWD,Lake Worth, FL 33461,3.6 L
73459666,Lincoln,MKC-Reserve,2017,9395,36980,A,AWD,Leonardtown, MD 20650,2.30L I4
72585377,Nissan,Sentra-18S,2006,129517,4499,4-Speed Automatic,FWD,Turnersville, NJ 08012,1.8 4 Cylinder Fuel Injected
73373875,Audi,S4-Quattro-Premium-Plus,2014,19496,40000,Dual Shift Gearbox,AWD,West Palm Beach, FL 33409,3.0 6 Cylinder Supercharged
73746706,Dodge,Charger-SXT,2016,34072,17999,AUTOMATIC,RWD,Lake Worth, FL 33461,3.6 L
73725427,Jeep,Grand-Cherokee-Laredo,2014,42181,22599,A,4WD,King Of Prussia, PA 19406,3.60L V6
73295905,Dodge,Journey-Crossroad,2015,33666,20846,A,AWD,East Petersburg, PA 17520,3.60L V6
72774125,Jeep,Grand-Cherokee-Overland,2014,29692,32998,A,4WD,Glen Allen, VA 23060,3.60L V6
71723107,Chevrolet,Impala-LS,2012,34508,11276,6-Speed Automatic Electronic with Overdrive,FWD,Palmyra, PA 17078,3.6L V6 DGI DOHC VVT
73124593,Honda,Civic-LX,2016,11754,17999,CVT,FWD,Mechanicsburg, PA 17050,Earth Dreams 4 Cylinder
73669933,Hyundai,Genesis-Coupe-38,2015,22186,21899,,,Annapolis, MD 21401,
61477866,Porsche,Cayenne-S,2016,8352,67791,Tiptronic,AWD,West Palm Beach, FL 33409,3.6 6 Cylinder Twin Turbo
73727725,Subaru,WRX-STI-Limited,2017,3654,37998,M,AWD,Newark, DE 19711,2.50L H4
72430031,Land Rover,Range-Rover-Supercharged-LWB,2015,26209,88988,Automatic,4WD,Sarasota, FL 34233,5.0l V8 Dohc 32V Supercharged FFV
71248472,Ram,1500-Big-Horn,2017,10591,26794,A,RWD,Stuart, FL 34997,5.70L V8
73638702,Nissan,Altima-25,2015,41227,12790,,,Deerfield Beach, FL 33441,
73556902,Kia,Optima-Ex,2013,74326,12991,AUTOMATIC,FWD,Fairfax, VA 22031,2.4L
73748564,Dodge,Dakota-SLT,2005,81050,11990,Automatic,4WD,Hagerstown, MD 21740,4.7 Liter SMPI
73651521,Mercedes-Benz,GLK350,2014,44462,23995,Automatic,RWD,West Palm Beach, FL 33409,3.5 6 Cylinder Direct Injection
73809996,Toyota,Corolla-L,2016,4822,12999,VARIABLE,FWD,Lake Worth, FL 33461,1.8 L
73568865,Ford,Edge-SEL,2010,84457,11998,A,FWD,Newark, DE 19711,3.50L V6
67375278,Jeep,Wrangler-Sahara,2011,28500,24600,Automatic,4WD,Lake Park, FL 33403,3.8 6 Cylinder Fuel Injected
73290594,Ford,Focus-S,2010,59986,6990,,,Burnham, PA 17009,
72700654,Chevrolet,Equinox-LT,2014,34418,17599,A,FWD,Fort Myers, FL 33966,2.40L I4
73155602,Audi,A3-18T-Premium-Plus,2015,24868,17999,AUTOMATIC,FWD,Lake Worth, FL 33461,1.8 L
73713611,Honda,Accord-LX,2015,27908,17997,CVT,FWD,Hagerstown, MD 21740,2.4 4 Cylinder Fuel Injected
73376496,Subaru,Impreza-WRX,2013,35904,21495,5-Speed Manual,AWD,Pottsville, PA 17901,2.5 4 Cylinder Sequential Multiport Fuel Injection
73801429,Jaguar,F-PACE-35t-Prestige,2017,102,59990,A,AWD,West Palm Beach, FL 33401,3.00L V6
73338143,Buick,Lacrosse-CXS,2010,69102,13477,AUTOMATIC,FWD,Sarasota, FL 34231,V6 Cylinder Engine 3.6L
73163142,McLaren,650S-Spider,2015,2987,219990,A,RWD,West Palm Beach, FL 33401,3.80L V8
73652021,Kia,Sorento-EX,2013,58900,15789,6-Speed Shiftable Automatic,FWD,Turnersville, NJ 08012,3.5 6 Cylinder Fuel Injected
73343134,Honda,Odyssey-EX-L,2005,118918,8995,5-Speed Automatic,FWD,Dillsburg, PA 17019,3.5 liter V6
69068718,Ram,2500-Laramie,2016,4009,49800,Automatic,4WD,Lake Park, FL 33403,6.7 6 Cylinder Turbo Diesel
71106891,Chevrolet,Silverado-2500HD-Work-Truck,2007,207628,11995,6-Speed Shiftable Automatic,4WD,Dillsburg, PA 17019,6.0 liter V8
73811472,Ford,C-Max-Hybrid-SE,2017,2692,21991,Automatic,FWD,Sarasota, FL 34236,2.00L I4
66466256,Acura,RSX,2005,128985,6995,5-Speed Automatic,FWD,Bear, DE 19701,2.0 4 Cylinder Other
73372832,Porsche,Boxster,2013,29402,41791,6-Speed Manual,RWD,West Palm Beach, FL 33409,2.7 6 Cylinder Fuel Injected
72714828,Hyundai,Sonata-Sport,2015,17495,21779,Automatic,FWD,Laurel, MD 20707,2.4 4 Cylinder Fuel Injected
67704040,Chevrolet,Camaro-Z28,2002,25608,16977,AUTO,RWD,North Wales, PA 19454,8 Cylinder Engine
70901760,Saturn,Vue-XE-V6,2008,78080,8995,Automatic,AWD,Baltimore, MD 21215,3.5L V6 SOHC 24VCYL
65832404,Mercedes-Benz,Sprinter-Cargo-3500-170-WB,2011,29799,79977,AUTO,RWD,North Wales, PA 19454,V6 Cylinder Engine
72714996,Chevrolet,Malibu-Maxx-LS,2005,69531,6900,4-Speed Automatic,FWD,Gap, PA 17527,3.5 6 Cylinder Fuel Injection
73115083,GMC,Sierra-K1500,2014,21471,28998,A,4WD,Gaithersburg, MD 20877,4.30L V6
71014675,GMC,Yukon-Denali-XL,2014,108175,29995,Automatic,AWD,Baltimore, MD 21215,6.2L V8 OHV 16VCYL
73184071,Ford,Escape-Limited,2010,127605,9988,A,AWD,Manassas, VA 20110,3.00L V6
72878805,Hyundai,Entourage-GLS-SE-Limited,2008,85226,7900,Automatic,FWD,Ephrata, PA 17522,6 Cylinder 3.8L
73581543,Ford,F150-XL,2014,26099,21490,Automatic,RWD,North Palm Beach, FL 33408,3.7l V6 Dohc 24V
69536771,Toyota,Tacoma-Limited,2016,9103,38977,AUTO,4WD,North Wales, PA 19454,V6 Cylinder Engine
73490349,Honda,Civic-LX,2015,34505,15669,CVT,FWD,Turnersville, NJ 08012,1.8 4 Cylinder Fuel Injected
68609106,Jeep,Cherokee-Limited,2014,8836,18900,Automatic,FWD,Lake Park, FL 33403,2.4 4 Cylinder Fuel Injected
72814075,Jeep,Wrangler-Unlimited-Sport,2015,39675,26777,6-Speed Manual,4WD,Silver Spring, MD 20904,3.6 6 Cylinder Fuel Injected
73047186,Jeep,Grand-Cherokee-Limited,2017,20399,36858,A,4WD,Middle River, MD 21220,3.60L V6
72726565,Volkswagen,Tiguan-S,2014,29727,11999,MANUAL,FWD,Lake Worth, FL 33461,2.0 L
72850931,Aston Martin,Vanquish-Carbon-Edition,2016,2056,217990,A,RWD,West Palm Beach, FL 33401,5.90L V12
73229042,BMW,750I,2014,14892,48000,8-Speed Automatic,RWD,West Palm Beach, FL 33409,4.4 8 Cylinder Twin Turbo
73391121,Honda,Accord-LX,2010,85303,10599,A,FWD,Boynton Beach, FL 33426,2.40L I4
73541503,Ford,Transit-Cargo-250,2016,19520,24000,A,RWD,Sarasota, FL 34236,3.70L V6
73439546,Buick,Encore,2015,16515,17889,6-Speed Automatic,FWD,Marlton, NJ 08053,1.4 4 Cylinder Sequential-Port F.I.
72693503,Nissan,Sentra-S,2014,24661,11594,CVT with Xtronic,FWD,Cherry Hill, NJ 08034,1.8L 4-Cylinder DOHC 16V
32835648,Mercedes-Benz,Cl-Class-Cl63-Amg,2008,32890,69977,6 SP SHIFTABLE AUTO,RWD,North Wales, PA 19454,8 Cylinder Engine
72731512,Chrysler,Town-and-Country-Touring-Ed,2016,32965,18790,A,FWD,Deerfield Beach, FL 33441,3.60L V6
71227373,Nissan,Altima-25-S,2014,40978,13994,CVT,FWD,Turnersville, NJ 08012,2.5 4 Cylinder Fuel Injected
73396466,GMC,Acadia-Denali,2016,16786,40999,6-Speed Automatic,AWD,Marlton, NJ 08053,3.6 6 Cylinder Fuel Injected
73354188,Subaru,Outback-25I-Premium,2017,2558,29442,Automatic CVT,AWD,Turnersville, NJ 08012,2.5 4 Cylinder Sequential-Port F.I.
71857741,Hyundai,Sonata-GLS,2013,46393,9888,A,FWD,West Palm Beach, FL 33409,2.40L I4
72207889,Acura,MDX,2007,138081,11900,Automatic,AWD,Philadelphia, PA 19124,3.5L V6 SOHC 24V
72499183,Land Rover,Range-Rover-Sport-HSE-Td6,2016,9073,70978,8-Speed Automatic,4WD,Fort Myers, FL 33908,3.0L V6 Turbodiesel
72879583,Ford,Fiesta-SE,2016,6226,10994,Automatic,FWD,Souderton, PA 18964,1.60L I4
72539282,Dodge,Durango-Crew,2011,47901,19000,A,AWD,Sarasota, FL 34236,3.60L V6
73620697,Chevrolet,Cruze-2lt,2015,40337,13980,AUTOMATIC,FWD,Cape Coral, FL 33991,1.4L 4 cyl
73303610,Ford,Escape-SE,2014,20557,14995,Automatic,FWD,Laurel, MD 20707,1.6 4 Cylinder Turbocharged
73513774,Ford,Escape-Titanium,2014,42537,19991,Shiftable Automatic,AWD,Lititz, PA 17543,1.6 4 Cylinder Turbocharged
73128919,Kia,Optima-SX-Turbo,2014,31644,20998,A,FWD,Gaithersburg, MD 20877,2.00L I4
73382517,Hyundai,Sonata-Sport,2015,30345,16399,6-Speed Automatic with Shiftronic,FWD,Hagerstown, MD 21740,2.4L I4 DGI DOHC 16V PZEV 185hp
73657034,Lexus,HS-250H-Premium,2010,79346,13995,Variable,FWD,Ft Myers, FL 33912,2.4L
73713823,Nissan,Sentra-SL,2014,59984,13991,CVT,FWD,Lititz, PA 17543,1.8 4 Cylinder Sequential-Port F.I.
73674357,Hyundai,Santa-Fe-Sport-24L,2014,19041,19327,6-Speed Automatic with Shiftronic and Overdrive,FWD,Hagerstown, MD 21740,2.4L I4 DGI DOHC 16V
69890207,Subaru,Legacy-L,2003,114135,3995,4-Speed Automatic,AWD,Bear, DE 19701,2.5 4 Cylinder Other
